ticker,caucion_a_un_dia_ultimo_trade_tasa,caucion_a_un_dia_ultimo_trade_monto,COLOCAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,COLOCAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,time
GD30D,67.22,20509.56,345.0843,1264.4725,1264.4725,462.602,2023-04-19 15:13:49.273301
GD30D,67.22,1191095.68,6078.62227,3566.43,3566.43,6083.173670000001,2023-04-19 15:13:59.440734
GD30D,67.22,17141.58,117.30519,70001.8438,49999.789,2373.98248,2023-04-19 15:14:09.484513
GD30D,67.22,41555.92,571.1129999999999,2518.5485,2518.5485,571.5408,2023-04-19 15:14:19.692432
GD30D,67.22,1460000.0,2000.17191,297.14864,297.14864,2000.17191,2023-04-19 15:14:30.705506
GD30D,67.22,20000.24,604.9815,777.3084,777.3084,2224.33928,2023-04-19 15:14:40.776080
GD30D,67.25,474998190.66,559.91997,7611.494480000001,7611.494480000001,559.91997,2023-04-19 15:14:50.784530
GD30D,67.25,200000000.0,60849.567,10725.1408,4679.7408,13350.5,2023-04-19 15:15:00.856439
GD30D,67.25,162510.0,1060.0297,29805.525270000002,2071.4894400000003,66750.0,2023-04-19 15:15:10.860205
GD30D,67.25,182555.31,23405.53258,207.1575,207.1575,24779.577820000002,2023-04-19 15:15:20.879583
GD30D,67.25,26363.0,23053.0694,865.039,865.039,24207.727020000002,2023-04-19 15:15:30.931326
GD30D,67.25,187303884.77,18754.30126,93.3575,93.3575,18847.56104,2023-04-19 15:15:40.937010
GD30D,67.25,50000000.0,36750.7666,95.9607,95.9607,2999.614,2023-04-19 15:15:50.957622
GD30D,67.22,281264.56,26730.0,2258.47125,13652.7,66875.0,2023-04-19 15:16:00.968782
GD30D,67.22,42000.0,66875.0,33512.85224,13652.7,116358.22,2023-04-19 15:16:10.985562
GD30D,67.22,42000.0,66863.765,33512.85224,13652.7,115966.3325,2023-04-19 15:16:21.000092
