ticker,caucion_a_un_dia_ultimo_trade_tasa,caucion_a_un_dia_ultimo_trade_monto,COLOCAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,COLOCAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,time
AL30,66.95,4940260.24,47100000.0,4761274.665,5240713.88,678292.62,2023-04-19 18:52:44.867551
AL30,66.95,381688.0,47194200.0,2353750.0,5133126.06,94080.0,2023-04-19 18:52:54.911807
AL30,66.99,21408.51,229799.2,4761274.665,365138.58,442834.6,2023-04-19 18:53:04.918272
AL30,66.97,508000.0,229799.2,4761274.665,5463.89,655406.5,2023-04-19 18:53:15.080586
AL30,66.97,2958624.35,47194200.0,4761274.665,4732356.72,4917571.9,2023-04-19 18:53:25.207285
AL30,66.97,244000.0,47194200.0,4761274.665,4618362.62,1308648.7,2023-04-19 18:53:35.298969
AL30,66.86,93955.43,5179948.43,4761274.665,2287044.24,8616027.16,2023-04-19 18:53:45.442692
AL30,66.86,2655733.28,4004567.875,3706445.61,1516441.6,1884100.0,2023-04-19 18:53:55.646229
AL30,66.9,27568847.14,109930.48,106370.4,3714503.955,2922370.0,2023-04-19 18:54:05.951230
AL30,66.9,60000.0,2180734.4,1414575.0,1889905.5,3754135.32,2023-04-19 18:54:15.960187
AL30,66.9,23168555.62,2180734.4,1887500.0,25975.125,617403.0,2023-04-19 18:54:25.964672
AL30,66.86,624000.0,596387.97,271488.105,1735776.0,616283.175,2023-04-19 18:54:36.010312
AL30,66.86,151273.8,596387.97,1137785.0,1735776.0,1292141.31,2023-04-19 18:54:46.041021
AL30,66.86,2209000.0,7277232.66,283410.0,1537231.5,4718.0,2023-04-19 18:54:56.046997
AL30,66.86,123306.18,888777.56,609001.875,131925.7,78096.96,2023-04-19 18:55:06.050245
AL30,66.9,3304012.46,7999940.46,9995.27,1784061.7,1841874.65,2023-04-19 18:55:16.609779
AL30,66.86,26265.0,7999940.46,9995.27,1545859.9,1842656.97,2023-04-19 18:55:26.690759
AL30,66.851,30035.83,7999940.46,609001.875,1694005.2,2545965.0,2023-04-19 18:55:36.777274
AL30,66.851,44000.0,7999940.46,609001.875,1051539.3,2545965.0,2023-04-19 18:55:46.831473
AL30,67.0,51610.0,7999940.46,828959.1,1549726.2,471475.0,2023-04-19 18:55:56.911646
AL30,66.851,4282907.49,7999940.46,1214850.6,1214206.8,1415112.48,2023-04-19 18:56:06.918985
AL30,66.851,160514.0,7999940.46,1836510.0,1328781.3,2032388.1,2023-04-19 18:56:16.919146
AL30,66.851,255774.71,7999940.46,2213724.985,22156.975,1907435.4,2023-04-19 18:56:27.080733
AL30,66.851,85000.0,247390.72,751530.865,1058706.1,940405.95,2023-04-19 18:56:37.095109
AL30,66.851,1312360.77,7999940.46,751530.865,1163288.33,246669.12,2023-04-19 18:56:47.107672
AL30,66.851,39625.73,7999940.46,751451.055,98244.97,246669.12,2023-04-19 18:56:57.182560
AL30,66.851,17700.0,7999940.46,2357250.0,964406.1,246669.12,2023-04-19 18:57:07.772191
AL30,66.851,1014.5,7999940.46,915699.78,917256.1,246721.6,2023-04-19 18:57:17.796154
AL30,66.9,86757.25,7999940.46,915699.78,1056820.1,246721.6,2023-04-19 18:57:27.817287
AL30,66.9,12175.81,247390.72,306237.42,780238.2,1881000.0,2023-04-19 18:57:37.877606
AL30,66.9,122042.14,247390.72,306237.42,780238.2,1847612.25,2023-04-19 18:57:47.893838
AL30,66.9,39473.21,247390.72,273006.0,273470.0,1847612.25,2023-04-19 18:57:58.192538
AL30,66.9,790270.35,247390.72,273006.0,412091.0,1847612.25,2023-04-19 18:58:08.204538
AL30,66.93,1033737.0,247390.72,969778.77,2829.0,1881.4,2023-04-19 18:58:18.556212
AL30,66.93,40000.0,63925.23,2824.2,37437.1,218912.525,2023-04-19 18:58:28.568480
AL30,66.93,966628.0,245703.6,2638.86,1209347.01,717178.635,2023-04-19 18:58:38.568597
AL30,66.93,170914.0,245781.75,2638.86,1209347.01,675467.97,2023-04-19 18:58:48.791432
AL30,67.07,108000.0,247390.72,139550.3,1391113.6,65622.47,2023-04-19 18:58:58.805545
AL30,67.07,2905000.0,4712.75,1354580.46,1886000.0,468219.6,2023-04-19 18:59:08.815255
AL30,67.07,526.03,4712.75,156923.045,1820367.2,468219.6,2023-04-19 18:59:18.891893
AL30,67.088,221000.0,4712.75,156923.045,1518607.2,468219.6,2023-04-19 18:59:28.898042
AL30,67.088,135000.0,7508374.56,156923.045,3860642.0,9684.06,2023-04-19 18:59:38.904538
AL30,67.0,272676.59,4712.75,156923.045,3850269.0,468244.5,2023-04-19 18:59:48.907633
AL30,67.0,58997.36,23602085.0,2200487.85,221027.48,468244.5,2023-04-19 18:59:59.338246
AL30,67.0,500000.0,1978410.0,275719.17,729843.3,374219.5,2023-04-19 19:00:09.869551
AL30,67.1,164253944.61,1978410.0,23550.0,43092.815,1411575.0,2023-04-19 19:00:20.042089
AL30,67.0,2054958.0,47140.0,1883900.0,1290118.3,2350750.0,2023-04-19 19:00:30.064870
AL30,67.0,1163357.83,47140.0,1883900.0,1876664.3,1606314.49,2023-04-19 19:00:40.120549
AL30,67.0,159.5,47140.0,1883500.0,1869120.3,40180.7,2023-04-19 19:00:50.139827
AL30,67.0,25769281.02,47140.0,23550.0,1886000.0,1606314.49,2023-04-19 19:01:00.148105
AL30,67.0,975000.0,47140.0,23550.0,1625543.4,7810.3,2023-04-19 19:01:10.289683
AL30,67.0,354757.16,47140.0,23550.0,1625543.4,7810.3,2023-04-19 19:01:20.602235
AL30,67.08,212424.0,47140.0,23550.0,1615264.7,24986656.8,2023-04-19 19:01:30.642270
AL30,67.088,5535870.0,47140.0,23550.0,1828854.2,355905.9,2023-04-19 19:01:41.805837
AL30,67.08,6000000.0,47140.0,232837.68,1886000.0,16880530.1,2023-04-19 19:01:51.807877
AL30,67.0,64610.17,47140.0,23550.0,1239573.5,16280888.75,2023-04-19 19:02:01.817680
AL30,67.0,304231.0,47140.0,23550.0,1886000.0,13413268.05,2023-04-19 19:02:11.848517
AL30,67.07,81900.0,47140.0,2638.86,1788399.5,348126.24,2023-04-19 19:02:22.208622
AL30,67.07,42642.0,47140.0,23550.0,1275339.875,8899622.9,2023-04-19 19:02:32.733448
AL30,67.07,19438.56,32957850.0,2638.86,968368.75,280126.0,2023-04-19 19:02:42.735452
AL30,67.08,301661.39,1776895.05,2638.86,364081.515,198206.8,2023-04-19 19:02:52.744146
AL30,67.08,1100000.0,1776895.05,267189.52,1825412.8,1884100.0,2023-04-19 19:03:02.757869
AL30,67.08,7879.6,47140.0,1834457.12,1157721.1,5580458.8,2023-04-19 19:03:12.803667
AL30,67.0,100000.0,1776895.05,267189.52,1713360.0,35325.0,2023-04-19 19:03:23.458452
AL30,67.0,32978658.43,1776895.05,1249884.07,1560476.4,1317.61,2023-04-19 19:03:33.458562
AL30,67.0,5000000.0,1776895.05,1249884.07,1688913.0,1317.61,2023-04-19 19:03:43.529885
AL30,67.01,17569.51,1776895.05,1249884.07,1396771.6,1317.61,2023-04-19 19:03:53.596984
AL30,67.01,417685.0,29231.45,267189.52,2333662.4,2824500.0,2023-04-19 19:04:03.666033
AL30,67.05,1146305.55,1625371.02,943300.0,794571.8,1883100.0,2023-04-19 19:04:13.895478
AL30,67.05,3293509.96,1776895.05,1884800.0,1886000.0,762332.55,2023-04-19 19:04:24.472834
AL30,67.05,17601.29,29231.45,2122312.5,2333662.4,1317.61,2023-04-19 19:04:34.592067
AL30,67.05,69994.0,29231.45,2122312.5,2323750.4,1035650.0,2023-04-19 19:04:45.087792
AL30,67.07,535.38,1876842.45,1710469.88,943000.0,94150.0,2023-04-19 19:04:55.339746
AL30,67.07,100000.0,1876842.45,1710288.34,847285.5,47065.0,2023-04-19 19:05:05.457649
AL30,67.07,50000.0,1876842.45,2122312.5,375785.5,20807.15,2023-04-19 19:05:15.589459
AL30,67.07,12800000.0,1876842.45,2122312.5,897736.0,986744.4,2023-04-19 19:05:25.598728
AL30,67.07,316000.0,1876842.45,8383.8,753457.0,20807.15,2023-04-19 19:05:35.981735
AL30,67.07,859481.22,1876842.45,159966.72,753457.0,20807.15,2023-04-19 19:05:46.057153
AL30,67.07,24700000.0,1876842.45,2052606.325,943000.0,1529547.975,2023-04-19 19:05:56.222602
AL30,67.07,413000.0,1876842.45,2052606.325,868314.4,679610.79,2023-04-19 19:06:06.230672
AL30,67.07,88300.0,147076.8,2052606.325,187657.0,47065.0,2023-04-19 19:06:16.231320
AL30,67.08,18980.0,147076.8,943100.0,178227.0,47065.0,2023-04-19 19:06:26.304934
AL30,67.05,17697.03,147076.8,2121862.5,425670.2,1366275.39,2023-04-19 19:06:36.531565
AL30,67.05,24500000.0,147076.8,2121862.5,542885.1,967913.4,2023-04-19 19:06:46.583751
AL30,67.05,214076.09,147076.8,1529155.575,798721.0,512485.665,2023-04-19 19:06:56.613021
AL30,67.05,1369559.44,147076.8,648664.18,537510.0,446577.165,2023-04-19 19:07:06.622711
AL30,67.05,1522502.26,147076.8,754400.0,943000.0,2030170.11,2023-04-19 19:07:16.632585
AL30,67.0,6899.38,147076.8,1387037.94,244519.9,1339543.185,2023-04-19 19:07:26.671392
AL30,67.0,419890.0,147076.8,289689.6,244519.9,1883500.0,2023-04-19 19:07:36.678810
AL30,67.0,3452206.05,147076.8,289689.6,788253.7,1974473.05,2023-04-19 19:07:47.001791
AL30,67.0,823443.92,147076.8,289689.6,826916.7,1974473.05,2023-04-19 19:07:57.845123
AL30,67.0,360410965.0,147076.8,289689.6,144844.8,1575997.605,2023-04-19 19:08:07.910572
AL30,66.851,6281.81,1512034.44,289689.6,2635931.2,563941.06,2023-04-19 19:08:18.057145
AL30,66.851,151862.4,1512034.44,289689.6,2363870.4,981950.83,2023-04-19 19:08:28.235544
AL30,66.99,64817.32,1512034.44,289689.6,1858358.4,2885204.3,2023-04-19 19:08:38.708412
AL30,67.0,438483.0,1512034.44,289814.63,2041116.8,1883200.0,2023-04-19 19:08:49.097145
AL30,67.0,499085.0,1512034.44,289814.63,1594227.2,1481984.24,2023-04-19 19:08:59.268413
AL30,67.04,509000.0,1588106.3,609001.875,2089449.6,2405814.855,2023-04-19 19:09:09.608881
AL30,67.05,39000.0,1588106.3,609001.875,1656436.8,1730685.36,2023-04-19 19:09:21.010267
AL30,67.05,186232.32,147076.8,811074.3,1187142.7,570108.525,2023-04-19 19:09:31.662720
AL30,67.05,2830000.0,147076.8,1885800.0,1414688.6,453049.8,2023-04-19 19:09:41.829194
AL30,67.0,50000.0,194216.8,1885800.0,1137352.3,898098.08,2023-04-19 19:09:52.034385
AL30,66.9,24700000.0,194216.8,1885800.0,1886000.0,2354000.0,2023-04-19 19:10:02.055164
AL30,66.851,3662901.99,194216.8,1885800.0,1178750.0,494904.96,2023-04-19 19:10:12.274552
AL30,66.81,3680.0,194216.8,188560.0,1554629.8,494904.96,2023-04-19 19:10:22.294483
AL30,66.71,7000.0,194216.8,5278000.0,1883831.1,390669.84,2023-04-19 19:10:32.367901
AL30,66.71,636690.4,194216.8,188560.0,958370.9,1484605.39,2023-04-19 19:10:42.369035
AL30,66.5,4362076.32,206661.76,1884900.0,1538693.1,1500910.4,2023-04-19 19:10:52.414303
AL30,66.5,90000000.0,206661.76,1884900.0,1886000.0,1418237.92,2023-04-19 19:11:02.721029
AL30,66.5,3270000.0,206661.76,1884900.0,38755.245,1418237.92,2023-04-19 19:11:13.055275
