ticker,caucion_a_un_dia_ultimo_trade_tasa,caucion_a_un_dia_ultimo_trade_monto,COLOCAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,COLOCAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,time
AL30D,67.231,751353.0,607.8699,232.49,232.51,1541.6082000000001,2023-04-19 15:38:30.155289
AL30D,67.235,667162.35,34.7625,667.7517,667.80924,1298.09595,2023-04-19 15:38:40.167411
AL30D,67.231,721202.0,4519.660800000001,32.246610000000004,16.2225,4521.808,2023-04-19 15:38:50.208689
AL30D,67.231,237.67,64.7001,11567.983999999999,11568.981240000001,16.007310000000004,2023-04-19 15:39:00.215890
AL30D,67.231,100188.0,4068.7524500000004,16.2372,16.2302,4074.02855,2023-04-19 15:39:10.662029
AL30D,67.231,17439765.0,1628.7040000000002,6493.4133999999995,6493.97366,1630.816,2023-04-19 15:39:20.820666
AL30D,67.231,2681.21,6930.3,4783.715999999999,4784.12928,160.8108,2023-04-19 15:39:30.839169
AL30D,67.231,2132979.62,399.86100000000005,4783.715999999999,4798.3005,34.653,2023-04-19 15:39:40.920052
AL30D,67.231,304965.2,910.68516,93.05898,4798.3005,910.6062000000001,2023-04-19 15:39:50.997117
AL30D,67.24,62591.0,2328.05,4703.473199999999,4703.88078,2769.7365999999997,2023-04-19 15:40:30.382365
AL30D,67.231,597886.02,2328.05,32.312,32.3148,163.9566,2023-04-19 15:40:40.401345
AL30D,67.231,788119.0,120.01599999999999,32.312,32.3148,120.0056,2023-04-19 15:40:50.658077
AL30D,67.231,599580.8,32.3134,23.1,23.101999999999997,32.3204,2023-04-19 15:41:00.665935
AL30D,67.24,207405.0,32.3134,3344.6556,3344.94468,32.3204,2023-04-19 15:41:10.762212
AL30D,67.231,214299.0,153.84040000000002,6463.99975,6464.56001,20566.08125,2023-04-19 15:41:20.903581
AL30D,67.22,405055.0,3858.21324,696.0413399999999,696.1016999999999,3302.9322,2023-04-19 15:41:30.906415
AL30D,67.22,236.67,2176.1279999999997,182.095,1404.2060000000001,2175.9391,2023-04-19 15:41:40.909055
AL30D,67.22,152000.0,1545.5232,156.97050000000002,1401.901,1545.38904,2023-04-19 15:41:50.916566
AL30D,67.23,71571.0,407.80799999999994,651.6756,261.387,19970.43559,2023-04-19 15:42:01.140688
AL30D,67.22,875962.55,2344.66632,651.6756,162.733,2578.75527,2023-04-19 15:42:11.164804
AL30D,67.23,509912.13,1499.92216,157.03179,47.7135,1994.02545,2023-04-19 15:42:21.182614
