SPREAD_COLOCAR_PLAZO_CERCANO,SPREAD_COLOCAR_PLAZO_LEJANO,SPREAD_TOMAR_PLAZO_CERCANO,SPREAD_TOMAR_PLAZO_LEJANO
-0.6776749178762447,-0.7594438037318756,-0.7348748338864863,-0.6667249178737418
-0.6776749178762447,-0.7594438037318756,-0.7348748338864863,-0.6667249178737418
-0.6844968880860292,-0.7594438037318756,-0.7348748338864863,-0.673547297414028
-0.6844968880860292,-0.7594438037318756,-0.7348748338864863,-0.673547297414028
-0.6846968880860291,-0.6778749178762447,-0.6669249178737418,-0.673747297414028
-1.073216115737342,-0.7526325287161447,-0.7348748338864863,-0.7349257680539159
-0.6844968880860292,-0.7594438037318756,-0.7348748338864863,-0.673547297414028
-0.6846968880860291,-0.6778749178762447,-0.6669249178737418,-0.673747297414028
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.6776749178762447,-0.6776749178762447,-0.6667249178737418,-0.6667249178737418
-0.6776749178762447,-0.6776749178762447,-0.6667249178737418,-0.6667249178737418
-0.8141704489772985,-0.6776749178762447,-0.6667249178737418,-0.734976778413035
-0.8142061901480641,-0.7459226834267615,-0.7281538896280878,-0.7554755697297955
-0.8144981820215591,-0.9302312144729805,-0.803428638952369,-0.7693985142140644
-0.6776749178762447,-0.6776749178762447,-0.6667249178737418,-0.6667249178737418
-0.6776749178762447,-0.6776749178762447,-0.6667249178737418,-0.6667249178737418
-0.6776749178762447,-0.8073505219212967,-0.7691218554548861,-0.6667249178737418
-0.6776749178762447,-0.711817953438851,-0.7008700020799421,-0.6667249178737418
-0.6776749178762447,-0.7049903684199094,-0.6940420073936093,-0.6667249178737418
-0.6776749178762447,-0.6776749178762447,-0.6667249178737418,-0.6667249178737418
-0.6776749178762447,-0.6776749178762447,-0.6667249178737418,-0.6667249178737418
