SPREAD_COLOCAR_PLAZO_CERCANO,SPREAD_COLOCAR_PLAZO_LEJANO,SPREAD_TOMAR_PLAZO_CERCANO,SPREAD_TOMAR_PLAZO_LEJANO
-0.4305358980595456,-0.43089324297493425,-0.3786806020756925,-0.22160795798788907
-0.3234885566470138,-0.4309155427650821,-0.4034553176107056,-0.24656237872261588
-0.2410103897825963,-0.32371260111710787,-0.3044858251598206,-0.2135439542632936
-0.4387946753046343,-0.2410498679890824,-0.20527798534466757,-0.16389146191453563
-0.3062645959235488,-0.2406511590947602,-0.22140858989782963,-0.25402202093981313
-0.4550099905312566,-0.39756052788066043,-0.378341548669478,-0.3863152223252697
-0.5043814506945199,-0.43874303402152826,-0.4195280127103718,-0.32836975267515833
-0.5126633666468601,-0.4057378038280735,-0.37826341011207193,-0.36143523126772664
-0.49616221152391343,-0.4222188410431338,-0.36172480143118524,-0.4769502478213572
-0.5128932019406788,-0.5130198816683694,-0.4195157785848167,-0.4194374951705158
-0.5126484449530261,-0.4302806226903622,-0.3366969340000731,-0.38616308069905353
-0.5126708264819546,-0.4302806226903622,-0.34496217983285893,-0.40270253077483115
-0.4138683716453238,-0.4304806226903622,-0.4112572542854135,-0.394651831177961
-0.5128708264819546,-0.4304806226903622,-0.402997983553938,-0.4029025307748311
-0.39685057513841604,-0.5126708264819546,-0.41909198017747173,-0.32806347961317983
-0.5125961977657628,-0.4302582623961265,-0.3531983331937727,-0.4933818614863811
-0.4878000387986625,-0.41373996340512864,-0.3945133618190361,-0.3942793973041908
-0.4300456378335582,-0.43842980113733676,-0.41920392996853073,-0.41082597502033863
-0.24822329908375051,-0.289817066957365,-0.2540166032083006,-0.2289844923133475
-0.3306486103899792,-0.3721825671528489,-0.336398266141405,-0.23704751921072803
-0.3306486103899792,-0.36391182163514174,-0.336398266141405,-0.23704751921072803
-0.4045910142028342,-0.5125215015123276,-0.4188677765218246,-0.21155776920839314
-0.4128782912948015,-0.5124317767298103,-0.41873305935107075,-0.22812919014392252
-0.23910550510065964,-0.4959897177763928,-0.4188677765218246,-0.2198537990546967
-0.23910550510065964,-0.4959897177763928,-0.4188677765218246,-0.2198537990546967
-0.4294505910507329,-0.5124317767298103,-0.4766580884923033,-0.24471824262943642
-0.43793561391913627,-0.5125719060265053,-0.4933384793246962,-0.4186969515834985
-0.603441367357829,-0.5621208697089112,-0.5346146504829761,-0.551132447505324
-0.5124070376676008,-0.4793494622525316,-0.451823269998136,-0.4848993284365098
-0.5204877826322527,-0.520666177553422,-0.5014246004109478,-0.5012443086574984
-0.5121967289682642,-0.4627276587787841,-0.4434792267107583,-0.49295238148135556
-0.3795729335429735,-0.4378594427115283,-0.4186068874658364,-0.3603183714680573
-0.23005594330410362,-0.4378594427115283,-0.4186068874658364,-0.21078563179189802
-0.43754336039105257,-0.421283377711779,-0.393737914439569,-0.3437010166792879
-0.5121290161623164,-0.5122719005603652,-0.493023426121668,-0.42657894006248853
-0.44573578002872016,-0.4293576345142739,-0.4100966584182168,-0.3518600417551996
-0.5120687805191175,-0.5039838599006294,-0.4183927230274179,-0.44307320174158493
-0.5204163112479763,-0.4293576345142739,-0.4100966584182168,-0.5011690711073811
-0.5121741641811326,-0.4210620676540076,-0.4017998405799159,-0.4846431522312554
-0.5701938709414515,-0.5122719005603652,-0.493023426121668,-0.5012518286561244
