SPREAD_COLOCAR_PLAZO_CERCANO,SPREAD_COLOCAR_PLAZO_LEJANO,SPREAD_TOMAR_PLAZO_CERCANO,SPREAD_TOMAR_PLAZO_LEJANO
-0.48856338331728755,-0.3943983261338284,-0.14659682098246019,-0.46814088590251934
-0.4694206482885771,-0.48858871678669813,-0.25979570955174563,-0.44899603323620485
-0.48856338331728755,-0.3374940403211301,-0.2033249552416066,-0.46814088590251934
-0.44107276002787366,-0.592605920166005,-0.29783147081656475,-0.42064791553400704
-0.4221393462216361,-0.3088035977620962,-0.25044244036071645,-0.4017128752454585
-0.43159992294959215,-0.327714947511546,-0.26935982570219175,-0.41117401962505024
-0.4791542893857203,-0.5644711978335398,-0.2885752285843617,-0.4587336791172291
-0.469796164219499,-0.4890158419349009,-0.4686007276163538,-0.24128374768995858
-0.469896164219499,-0.508019337812167,-0.44979022725174256,-0.24138374768995857
-0.23336607257877817,-0.507919337812167,-0.4875073141814621,-0.21293119876396072
-0.23336607257877817,-0.507919337812167,-0.4875073141814621,-0.21293119876396072
-0.12913302069325205,-0.43235811915249367,-0.4119366732570538,-0.11815009518916542
-0.2146188577289147,-0.2150743936539044,-0.1946267058708971,-0.19418628895043732
-0.3186523354820285,-0.2150743936539044,-0.1946267058708971,-0.20368905778442892
-0.4700761728937606,-0.1300702157355219,-0.11908734646482988,-0.3457621337118397
-0.47953183606665883,-0.3004301917498351,-0.14750441958050953,-0.3552242306928014
-0.3756534821453737,-0.4043830452401041,-0.3839706929402285,-0.3552403617639381
-0.4890060691495805,-0.5930375870012925,-0.2608535410481403,-0.4213806823169101
-0.6778749178762447,-0.6873056721050772,-0.4213679756187814,-0.4685699351222343
-0.6778749178762447,-0.5835137363446323,-0.5631160225894281,-0.4685699351222343
-0.6873198265338315,-0.7722360994078573,-0.7141205411171234,-0.6669249178737418
-0.6874198265338315,-0.6307577056945787,-0.6103579311995014,-0.6670249178737417
-0.6873198265338315,-0.6306577056945787,-0.6102579311995014,-0.6669249178737418
-0.6964637576094165,-0.7719360994078572,-0.7421262003567908,-0.6760699044225382
-0.6964647351914385,-0.7719360994078572,-0.7421262003567908,-0.6760703932428475
-0.6964747351914385,-0.7719460994078573,-0.7421362003567908,-0.6571894425046357
-0.7531363668856095,-0.781430542825964,-0.7610505800993742,-0.7327464023270017
-0.8666535403996465,-0.8382387084211905,-0.8178665359006352,-0.7423809001060417
-1.6405068919257428,-1.1298037904465574,-0.8553086046184459,-0.9498219045505989
-1.3573259711402428,-1.0552296440026747,-1.025466009668185,-1.0160644678343729
-1.2349939028656638,-1.0554196440026746,-1.0256560096681848,-1.2146357587823537
-1.6786208909080624,-1.2440420070658795,-1.2143092158757676,-1.214535758782354
-1.6786208909080624,-1.2440420070658795,-1.2143092158757676,-1.214535758782354
-1.1781443825163755,-1.0553196440026746,-1.0255560096681848,-1.1577847867198463
-1.282286509951183,-1.2252263738056677,-1.1766640124446965,-1.261928277953123
-1.3482858998126632,-1.1876834290190326,-1.1485198860175772,-1.3184929872305375
-1.6222680304933148,-1.348151224369997,-1.3278345534530887,-1.2808172735112031
-1.6223680304933148,-1.3482512243699967,-1.3279345534530886,-1.280917273511203
-1.4813326594465304,-1.2447281013610976,-1.2243945037656232,-1.460979027713659
